"Character","Node","Appearances"
"Admiral Crawford",31,9
"Admiral Crawford",4,9
"Admiral Crawford",43,9
"Admiral Crawford",36,9
"Admiral Crawford",27,9
"Admiral Crawford",6,9
"Admiral Crawford",24,9
"Admiral Crawford",7,9
"Admiral Crawford",30,9
"Baddeley",32,3
"Baddeley",34,3
"Baddeley",19,3
"Betsey Price",39,5
"Betsey Price",40,5
"Betsey Price",41,5
"Betsey Price",37,5
"Betsey Price",38,5
"Captain Walsh",38,1
"Charles",20,2
"Charles",5,2
"Charles Anderson",5,1
"Charles Maddox",15,3
"Charles Maddox",16,3
"Charles Maddox",17,3
"Charlie Price",39,2
"Charlie Price",38,2
"Colonel Harrison",29,1
"Dr Grant",4,19
"Dr Grant",11,19
"Dr Grant",27,19
"Dr Grant",25,19
"Dr Grant",5,19
"Dr Grant",20,19
"Dr Grant",35,19
"Dr Grant",18,19
"Dr Grant",48,19
"Dr Grant",23,19
"Dr Grant",12,19
"Dr Grant",44,19
"Dr Grant",7,19
"Dr Grant",3,19
"Dr Grant",21,19
"Dr Grant",22,19
"Dr Grant",8,19
"Dr Grant",36,19
"Dr Grant",6,19
"Edmund Bertram",1,46
"Edmund Bertram",23,46
"Edmund Bertram",45,46
"Edmund Bertram",36,46
"Edmund Bertram",29,46
"Edmund Bertram",42,46
"Edmund Bertram",12,46
"Edmund Bertram",17,46
"Edmund Bertram",21,46
"Edmund Bertram",16,46
"Edmund Bertram",24,46
"Edmund Bertram",5,46
"Edmund Bertram",46,46
"Edmund Bertram",2,46
"Edmund Bertram",8,46
"Edmund Bertram",43,46
"Edmund Bertram",13,46
"Edmund Bertram",18,46
"Edmund Bertram",37,46
"Edmund Bertram",25,46
"Edmund Bertram",41,46
"Edmund Bertram",35,46
"Edmund Bertram",9,46
"Edmund Bertram",4,46
"Edmund Bertram",40,46
"Edmund Bertram",3,46
"Edmund Bertram",44,46
"Edmund Bertram",14,46
"Edmund Bertram",30,46
"Edmund Bertram",38,46
"Edmund Bertram",10,46
"Edmund Bertram",22,46
"Edmund Bertram",48,46
"Edmund Bertram",28,46
"Edmund Bertram",32,46
"Edmund Bertram",39,46
"Edmund Bertram",34,46
"Edmund Bertram",15,46
"Edmund Bertram",27,46
"Edmund Bertram",7,46
"Edmund Bertram",19,46
"Edmund Bertram",26,46
"Edmund Bertram",47,46
"Edmund Bertram",6,46
"Edmund Bertram",11,46
"Edmund Bertram",20,46
"Ellis",1,1
"Fanny Price",22,48
"Fanny Price",9,48
"Fanny Price",17,48
"Fanny Price",45,48
"Fanny Price",36,48
"Fanny Price",35,48
"Fanny Price",29,48
"Fanny Price",12,48
"Fanny Price",41,48
"Fanny Price",1,48
"Fanny Price",42,48
"Fanny Price",16,48
"Fanny Price",24,48
"Fanny Price",28,48
"Fanny Price",13,48
"Fanny Price",18,48
"Fanny Price",6,48
"Fanny Price",23,48
"Fanny Price",32,48
"Fanny Price",38,48
"Fanny Price",21,48
"Fanny Price",2,48
"Fanny Price",43,48
"Fanny Price",37,48
"Fanny Price",33,48
"Fanny Price",10,48
"Fanny Price",25,48
"Fanny Price",27,48
"Fanny Price",39,48
"Fanny Price",11,48
"Fanny Price",46,48
"Fanny Price",19,48
"Fanny Price",8,48
"Fanny Price",30,48
"Fanny Price",20,48
"Fanny Price",44,48
"Fanny Price",14,48
"Fanny Price",48,48
"Fanny Price",26,48
"Fanny Price",3,48
"Fanny Price",5,48
"Fanny Price",4,48
"Fanny Price",40,48
"Fanny Price",31,48
"Fanny Price",15,48
"Fanny Price",7,48
"Fanny Price",34,48
"Fanny Price",47,48
"Henry Crawford",21,44
"Henry Crawford",9,44
"Henry Crawford",42,44
"Henry Crawford",22,44
"Henry Crawford",32,44
"Henry Crawford",13,44
"Henry Crawford",37,44
"Henry Crawford",12,44
"Henry Crawford",35,44
"Henry Crawford",28,44
"Henry Crawford",45,44
"Henry Crawford",41,44
"Henry Crawford",18,44
"Henry Crawford",17,44
"Henry Crawford",36,44
"Henry Crawford",10,44
"Henry Crawford",33,44
"Henry Crawford",19,44
"Henry Crawford",25,44
"Henry Crawford",46,44
"Henry Crawford",24,44
"Henry Crawford",29,44
"Henry Crawford",11,44
"Henry Crawford",38,44
"Henry Crawford",23,44
"Henry Crawford",7,44
"Henry Crawford",26,44
"Henry Crawford",5,44
"Henry Crawford",8,44
"Henry Crawford",30,44
"Henry Crawford",31,44
"Henry Crawford",6,44
"Henry Crawford",27,44
"Henry Crawford",39,44
"Henry Crawford",14,44
"Henry Crawford",48,44
"Henry Crawford",43,44
"Henry Crawford",4,44
"Henry Crawford",44,44
"Henry Crawford",15,44
"Henry Crawford",34,44
"Henry Crawford",47,44
"Henry Crawford",40,44
"Henry Crawford",20,44
"John Groom",7,1
"Johnny Price",39,1
"Julia Bertram",21,38
"Julia Bertram",29,38
"Julia Bertram",33,38
"Julia Bertram",12,38
"Julia Bertram",22,38
"Julia Bertram",35,38
"Julia Bertram",28,38
"Julia Bertram",30,38
"Julia Bertram",6,38
"Julia Bertram",18,38
"Julia Bertram",38,38
"Julia Bertram",17,38
"Julia Bertram",8,38
"Julia Bertram",10,38
"Julia Bertram",32,38
"Julia Bertram",1,38
"Julia Bertram",36,38
"Julia Bertram",47,38
"Julia Bertram",23,38
"Julia Bertram",13,38
"Julia Bertram",7,38
"Julia Bertram",2,38
"Julia Bertram",3,38
"Julia Bertram",45,38
"Julia Bertram",48,38
"Julia Bertram",14,38
"Julia Bertram",4,38
"Julia Bertram",26,38
"Julia Bertram",19,38
"Julia Bertram",20,38
"Julia Bertram",5,38
"Julia Bertram",11,38
"Julia Bertram",16,38
"Julia Bertram",9,38
"Julia Bertram",46,38
"Julia Bertram",44,38
"Julia Bertram",40,38
"Julia Bertram",15,38
"Lady Bertram",44,4
"Lady Bertram",2,4
"Lady Bertram",38,4
"Lady Bertram",1,4
"Lady Flora Stornaway",43,4
"Lady Flora Stornaway",44,4
"Lady Flora Stornaway",47,4
"Lady Flora Stornaway",36,4
"Lady Prescott",29,1
"Lady Ravenshaw",15,2
"Lady Ravenshaw",13,2
"Lord Ravenshaw",14,2
"Lord Ravenshaw",13,2
"Lord Stornaway",36,1
"Maddison",42,1
"Margaret Fraser",36,3
"Margaret Fraser",41,3
"Margaret Fraser",44,3
"Maria Bertram",12,40
"Maria Bertram",32,40
"Maria Bertram",35,40
"Maria Bertram",44,40
"Maria Bertram",22,40
"Maria Bertram",29,40
"Maria Bertram",28,40
"Maria Bertram",33,40
"Maria Bertram",25,40
"Maria Bertram",13,40
"Maria Bertram",5,40
"Maria Bertram",19,40
"Maria Bertram",10,40
"Maria Bertram",47,40
"Maria Bertram",23,40
"Maria Bertram",45,40
"Maria Bertram",18,40
"Maria Bertram",6,40
"Maria Bertram",48,40
"Maria Bertram",11,40
"Maria Bertram",1,40
"Maria Bertram",38,40
"Maria Bertram",43,40
"Maria Bertram",14,40
"Maria Bertram",2,40
"Maria Bertram",17,40
"Maria Bertram",15,40
"Maria Bertram",34,40
"Maria Bertram",8,40
"Maria Bertram",30,40
"Maria Bertram",46,40
"Maria Bertram",26,40
"Maria Bertram",4,40
"Maria Bertram",16,40
"Maria Bertram",40,40
"Maria Bertram",7,40
"Maria Bertram",20,40
"Maria Bertram",21,40
"Maria Bertram",9,40
"Maria Bertram",3,40
"Mary Crawford",42,42
"Mary Crawford",44,42
"Mary Crawford",38,42
"Mary Crawford",22,42
"Mary Crawford",29,42
"Mary Crawford",18,42
"Mary Crawford",48,42
"Mary Crawford",32,42
"Mary Crawford",37,42
"Mary Crawford",36,42
"Mary Crawford",10,42
"Mary Crawford",23,42
"Mary Crawford",13,42
"Mary Crawford",45,42
"Mary Crawford",43,42
"Mary Crawford",12,42
"Mary Crawford",46,42
"Mary Crawford",14,42
"Mary Crawford",25,42
"Mary Crawford",26,42
"Mary Crawford",8,42
"Mary Crawford",35,42
"Mary Crawford",30,42
"Mary Crawford",6,42
"Mary Crawford",41,42
"Mary Crawford",11,42
"Mary Crawford",40,42
"Mary Crawford",24,42
"Mary Crawford",47,42
"Mary Crawford",7,42
"Mary Crawford",28,42
"Mary Crawford",27,42
"Mary Crawford",16,42
"Mary Crawford",9,42
"Mary Crawford",5,42
"Mary Crawford",4,42
"Mary Crawford",19,42
"Mary Crawford",34,42
"Mary Crawford",15,42
"Mary Crawford",17,42
"Mary Crawford",21,42
"Mary Crawford",31,42
"Mary Price",38,1
"Miss Anderson",5,1
"Miss Augusta Sneyd",5,1
"Miss Lee",1,5
"Miss Lee",16,5
"Miss Lee",4,5
"Miss Lee",3,5
"Miss Lee",2,5
"Mr Campbell",38,1
"Mr Fraser",44,3
"Mr Fraser",41,3
"Mr Fraser",36,3
"Mr Green",7,1
"Mr Harding",47,1
"Mr Price",38,5
"Mr Price",1,5
"Mr Price",41,5
"Mr Price",43,5
"Mr Price",46,5
"Mr Rushworth",22,34
"Mr Rushworth",18,34
"Mr Rushworth",45,34
"Mr Rushworth",33,34
"Mr Rushworth",44,34
"Mr Rushworth",43,34
"Mr Rushworth",14,34
"Mr Rushworth",7,34
"Mr Rushworth",10,34
"Mr Rushworth",30,34
"Mr Rushworth",6,34
"Mr Rushworth",47,34
"Mr Rushworth",23,34
"Mr Rushworth",5,34
"Mr Rushworth",12,34
"Mr Rushworth",48,34
"Mr Rushworth",11,34
"Mr Rushworth",46,34
"Mr Rushworth",15,34
"Mr Rushworth",35,34
"Mr Rushworth",19,34
"Mr Rushworth",25,34
"Mr Rushworth",26,34
"Mr Rushworth",9,34
"Mr Rushworth",20,34
"Mr Rushworth",8,34
"Mr Rushworth",16,34
"Mr Rushworth",21,34
"Mr Rushworth",28,34
"Mr Rushworth",40,34
"Mr Rushworth",32,34
"Mr Rushworth",36,34
"Mr Rushworth",4,34
"Mr Rushworth",17,34
"Mrs Brown",24,1
"Mrs Chapman",27,1
"Mrs Crawford",4,3
"Mrs Crawford",30,3
"Mrs Crawford",7,3
"Mrs Holford",5,1
"Mrs Janet Fraser",41,5
"Mrs Janet Fraser",36,5
"Mrs Janet Fraser",44,5
"Mrs Janet Fraser",43,5
"Mrs Janet Fraser",48,5
"Mrs Jefferies",7,1
"Mrs Norris",23,17
"Mrs Norris",13,17
"Mrs Norris",27,17
"Mrs Norris",2,17
"Mrs Norris",3,17
"Mrs Norris",38,17
"Mrs Norris",29,17
"Mrs Norris",47,17
"Mrs Norris",39,17
"Mrs Norris",31,17
"Mrs Norris",22,17
"Mrs Norris",48,17
"Mrs Norris",32,17
"Mrs Norris",12,17
"Mrs Norris",28,17
"Mrs Norris",1,17
"Mrs Norris",24,17
"Mrs Rushworth",47,1
"Mrs Sneyd",5,1
"Mrs. Admiral Maxwell",38,1
"Mrs. Frances Price",37,9
"Mrs. Frances Price",44,9
"Mrs. Frances Price",39,9
"Mrs. Frances Price",1,9
"Mrs. Frances Price",38,9
"Mrs. Frances Price",46,9
"Mrs. Frances Price",42,9
"Mrs. Frances Price",41,9
"Mrs. Frances Price",2,9
"Nanny",1,2
"Nanny",32,2
"Old Scholey",38,1
"Rebecca",41,4
"Rebecca",38,4
"Rebecca",42,4
"Rebecca",46,4
"Richard Price",39,1
"Robert",22,1
"Sam Price",39,2
"Sam Price",38,2
"Sir Charles",31,1
"Sir Thomas Bertram",33,41
