"id1" "id2" "label"
"Admiral Baldwin" "Admiral Croft" 1
"Admiral Baldwin" "Anne Elliot" 1
"Admiral Baldwin" "Captain Frederick Wentworth" 1
"Admiral Baldwin" "Edward Wentworth" 1
"Admiral Baldwin" "Elizabeth Elliot" 1
"Admiral Baldwin" "Governor Trent" 1
"Admiral Baldwin" "Lord St Ives" 1
"Admiral Baldwin" "Mr John Shepherd" 1
"Admiral Baldwin" "Mrs Croft" 1
"Admiral Baldwin" "Mrs Penelope Clay" 1
"Admiral Baldwin" "Sir Basil Morley" 1
"Admiral Baldwin" "Sir Walter Elliot" 1
"Admiral Brand" "Admiral Croft" 1
"Admiral Brand" "Anne Elliot" 1
"Admiral Brand" "Captain Benwick" 1
"Admiral Brand" "Captain Brigden" 1
"Admiral Brand" "Captain Frederick Wentworth" 1
"Admiral Brand" "Captain Harville" 1
"Admiral Brand" "Charles Hayter" 1
"Admiral Brand" "Charles Musgrove" 1
"Admiral Brand" "Edward Wentworth" 1
"Admiral Brand" "Elder Mr Charles Musgrove" 1
"Admiral Brand" "Elizabeth Elliot" 1
"Admiral Brand" "Henrietta Musgrove" 1
"Admiral Brand" "Jemima" 1
"Admiral Brand" "Lady Russell" 1
"Admiral Brand" "Louisa Musgrove" 1
"Admiral Brand" "Mary Elliot" 1
"Admiral Brand" "Mr Hayter" 1
"Admiral Brand" "Mr William Elliot" 1
"Admiral Brand" "Mrs Croft" 1
"Admiral Brand" "Mrs Hayter" 1
"Admiral Brand" "Mrs Penelope Clay" 1
"Admiral Brand" "Sir Archibald Drew" 1
"Admiral Brand" "Sir Walter Elliot" 1
"Admiral Brand" "The Dowager Countess Dalrymple" 1
"Admiral Croft" "Anne Elliot" 12
"Admiral Croft" "Captain Benwick" 4
"Admiral Croft" "Captain Brigden" 1
"Admiral Croft" "Captain Frederick Wentworth" 11
"Admiral Croft" "Captain Harville" 4
"Admiral Croft" "Charles Hayter" 5
"Admiral Croft" "Charles Musgrove" 10
"Admiral Croft" "Doctor Shirley" 1
"Admiral Croft" "Edward Wentworth" 6
"Admiral Croft" "Elder Mr Charles Musgrove" 10
"Admiral Croft" "Elizabeth Elliot" 6
"Admiral Croft" "Governor Trent" 1
"Admiral Croft" "Harry Musgrove" 1
"Admiral Croft" "Henrietta Musgrove" 10
"Admiral Croft" "Jemima" 3
"Admiral Croft" "Lady Alicia" 1
"Admiral Croft" "Lady Mary Grierson" 1
"Admiral Croft" "Lady Russell" 8
"Admiral Croft" "Little Charles Musgrove" 1
"Admiral Croft" "Lord St Ives" 1
"Admiral Croft" "Louisa Musgrove" 10
"Admiral Croft" "Mackenzie" 1
"Admiral Croft" "Mary Elliot" 10
"Admiral Croft" "Miss Atkinson" 1
"Admiral Croft" "Mr Hayter" 2
"Admiral Croft" "Mr John Shepherd" 3
"Admiral Croft" "Mr Robinson" 1
"Admiral Croft" "Mr William Elliot" 3
"Admiral Croft" "Mrs Croft" 12
"Admiral Croft" "Mrs Frankland" 1
"Admiral Croft" "Mrs Hayter" 2
"Admiral Croft" "Mrs Penelope Clay" 6
"Admiral Croft" "Mrs Smith" 2
"Admiral Croft" "Sarah" 2
"Admiral Croft" "Sir Archibald Drew" 1
"Admiral Croft" "Sir Basil Morley" 1
"Admiral Croft" "Sir Walter Elliot" 7
"Admiral Croft" "The Dowager Countess Dalrymple" 3
"Admiral Croft" "The Honourable Miss Carteret" 1
"Admiral Croft" "The Miss Hayters" 1
"Admiral Croft" "Walter Musgrove" 2
"Anne Elliot" "Captain Benwick" 10
"Anne Elliot" "Captain Brigden" 1
"Anne Elliot" "Captain Frederick Wentworth" 18
"Anne Elliot" "Captain Harville" 9
"Anne Elliot" "Charles Hayter" 8
"Anne Elliot" "Charles Musgrove" 16
"Anne Elliot" "Charles Smith" 1
"Anne Elliot" "Colonel Wallis" 5
"Anne Elliot" "Doctor Shirley" 2
"Anne Elliot" "Edward Wentworth" 7
"Anne Elliot" "Elder Mr Charles Musgrove" 15
"Anne Elliot" "Elizabeth Elliot" 17
"Anne Elliot" "Fanny Harville" 3
"Anne Elliot" "Governor Trent" 1
"Anne Elliot" "Harry Musgrove" 1
"Anne Elliot" "Henrietta Musgrove" 14
"Anne Elliot" "Jemima" 3
"Anne Elliot" "Lady Alicia" 2
"Anne Elliot" "Lady Elliot" 4
"Anne Elliot" "Lady Mary Grierson" 1
"Anne Elliot" "Lady Russell" 20
"Anne Elliot" "Little Charles Musgrove" 1
"Anne Elliot" "Lord St Ives" 1
"Anne Elliot" "Louisa Musgrove" 15
"Anne Elliot" "Mackenzie" 1
"Anne Elliot" "Mary" 1
"Anne Elliot" "Mary Elliot" 19
"Anne Elliot" "Miss Atkinson" 1
"Anne Elliot" "Mr Hayter" 2
"Anne Elliot" "Mr John Shepherd" 5
"Anne Elliot" "Mr Robinson" 1
"Anne Elliot" "Mr William Elliot" 13
"Anne Elliot" "Mrs Croft" 12
"Anne Elliot" "Mrs Frankland" 1
"Anne Elliot" "Mrs Hayter" 2
"Anne Elliot" "Mrs Penelope Clay" 14
"Anne Elliot" "Mrs Shirley" 1
"Anne Elliot" "Mrs Smith" 6
"Anne Elliot" "Mrs Speed" 1
"Anne Elliot" "Mrs William Elliot" 1
"Anne Elliot" "Nurse Rooke" 2
"Anne Elliot" "Sarah" 2
"Anne Elliot" "Sir Archibald Drew" 1
"Anne Elliot" "Sir Basil Morley" 1
"Anne Elliot" "Sir Henry Russell" 1
"Anne Elliot" "Sir Walter Elliot" 17
"Anne Elliot" "The Dowager Countess Dalrymple" 8
"Anne Elliot" "The Honourable Miss Carteret" 4
"Anne Elliot" "The Late Viscount Dalrymple" 2
"Anne Elliot" "The Miss Hayters" 1
"Anne Elliot" "Walter Musgrove" 4
"Captain Benwick" "Captain Brigden" 1
"Captain Benwick" "Captain Frederick Wentworth" 10
"Captain Benwick" "Captain Harville" 8
"Captain Benwick" "Charles Hayter" 6
"Captain Benwick" "Charles Musgrove" 8
"Captain Benwick" "Colonel Wallis" 1
"Captain Benwick" "Doctor Shirley" 1
"Captain Benwick" "Edward Wentworth" 3
"Captain Benwick" "Elder Mr Charles Musgrove" 9
"Captain Benwick" "Elizabeth Elliot" 7
"Captain Benwick" "Fanny Harville" 3
"Captain Benwick" "Harry Musgrove" 1
"Captain Benwick" "Henrietta Musgrove" 8
"Captain Benwick" "Jemima" 1
"Captain Benwick" "Lady Alicia" 2
"Captain Benwick" "Lady Russell" 10
"Captain Benwick" "Louisa Musgrove" 9
"Captain Benwick" "Mary Elliot" 9
"Captain Benwick" "Miss Atkinson" 1
"Captain Benwick" "Mr Hayter" 1
"Captain Benwick" "Mr John Shepherd" 1
"Captain Benwick" "Mr William Elliot" 8
"Captain Benwick" "Mrs Croft" 4
"Captain Benwick" "Mrs Frankland" 1
"Captain Benwick" "Mrs Hayter" 1
"Captain Benwick" "Mrs Penelope Clay" 7
"Captain Benwick" "Mrs Shirley" 1
"Captain Benwick" "Mrs Smith" 4
"Captain Benwick" "Sarah" 2
"Captain Benwick" "Sir Archibald Drew" 1
"Captain Benwick" "Sir Walter Elliot" 7
"Captain Benwick" "The Dowager Countess Dalrymple" 5
"Captain Benwick" "The Honourable Miss Carteret" 3
"Captain Benwick" "The Late Viscount Dalrymple" 1
"Captain Brigden" "Captain Frederick Wentworth" 1
"Captain Brigden" "Captain Harville" 1
"Captain Brigden" "Charles Hayter" 1
"Captain Brigden" "Charles Musgrove" 1
"Captain Brigden" "Edward Wentworth" 1
"Captain Brigden" "Elder Mr Charles Musgrove" 1
"Captain Brigden" "Elizabeth Elliot" 1
"Captain Brigden" "Henrietta Musgrove" 1
"Captain Brigden" "Jemima" 1
"Captain Brigden" "Lady Russell" 1
"Captain Brigden" "Louisa Musgrove" 1
"Captain Brigden" "Mary Elliot" 1
"Captain Brigden" "Mr Hayter" 1
"Captain Brigden" "Mr William Elliot" 1
"Captain Brigden" "Mrs Croft" 1
"Captain Brigden" "Mrs Hayter" 1
"Captain Brigden" "Mrs Penelope Clay" 1
"Captain Brigden" "Sir Archibald Drew" 1
"Captain Brigden" "Sir Walter Elliot" 1
"Captain Brigden" "The Dowager Countess Dalrymple" 1
"Captain Frederick Wentworth" "Captain Harville" 9
"Captain Frederick Wentworth" "Charles Hayter" 8
"Captain Frederick Wentworth" "Charles Musgrove" 14
"Captain Frederick Wentworth" "Charles Smith" 1
"Captain Frederick Wentworth" "Colonel Wallis" 2
"Captain Frederick Wentworth" "Doctor Shirley" 2
"Captain Frederick Wentworth" "Edward Wentworth" 7
"Captain Frederick Wentworth" "Elder Mr Charles Musgrove" 14
"Captain Frederick Wentworth" "Elizabeth Elliot" 11
"Captain Frederick Wentworth" "Fanny Harville" 3
"Captain Frederick Wentworth" "Governor Trent" 1
"Captain Frederick Wentworth" "Harry Musgrove" 1
"Captain Frederick Wentworth" "Henrietta Musgrove" 13
"Captain Frederick Wentworth" "Jemima" 3
"Captain Frederick Wentworth" "Lady Alicia" 2
"Captain Frederick Wentworth" "Lady Elliot" 1
"Captain Frederick Wentworth" "Lady Mary Grierson" 1
"Captain Frederick Wentworth" "Lady Russell" 14
"Captain Frederick Wentworth" "Lord St Ives" 1
"Captain Frederick Wentworth" "Louisa Musgrove" 14
"Captain Frederick Wentworth" "Mary" 1
"Captain Frederick Wentworth" "Mary Elliot" 14
"Captain Frederick Wentworth" "Miss Atkinson" 1
"Captain Frederick Wentworth" "Mr Hayter" 2
"Captain Frederick Wentworth" "Mr John Shepherd" 2
"Captain Frederick Wentworth" "Mr Robinson" 1
"Captain Frederick Wentworth" "Mr William Elliot" 9
"Captain Frederick Wentworth" "Mrs Croft" 11
"Captain Frederick Wentworth" "Mrs Frankland" 1
"Captain Frederick Wentworth" "Mrs Hayter" 2
"Captain Frederick Wentworth" "Mrs Penelope Clay" 9
"Captain Frederick Wentworth" "Mrs Shirley" 1
