"V1","V2"
"Hugh","Mary Jones"
"Hugh","Ned Dennis"
"Mary Jones","Ned Dennis"
"Emma Haredale","Geoffrey Haredale"
"Emma Haredale","Joe Willet"
"Emma Haredale","John Willet"
"Emma Haredale","Mr Rudge"
"Emma Haredale","Phil Parkes"
"Emma Haredale","Solomon Daisy"
"Emma Haredale","Tom Cobb"
"Geoffrey Haredale","Joe Willet"
"Geoffrey Haredale","John Willet"
"Geoffrey Haredale","Mr Rudge"
"Geoffrey Haredale","Phil Parkes"
"Geoffrey Haredale","Solomon Daisy"
"Geoffrey Haredale","Tom Cobb"
"Joe Willet","John Willet"
"Joe Willet","Mr Rudge"
"Joe Willet","Phil Parkes"
"Joe Willet","Solomon Daisy"
"Joe Willet","Tom Cobb"
"John Willet","Mr Rudge"
"John Willet","Phil Parkes"
"John Willet","Solomon Daisy"
"John Willet","Tom Cobb"
"Mr Rudge","Phil Parkes"
"Mr Rudge","Solomon Daisy"
"Mr Rudge","Tom Cobb"
"Phil Parkes","Solomon Daisy"
"Phil Parkes","Tom Cobb"
"Solomon Daisy","Tom Cobb"
"Gabriel Varden","Joe Willet"
"Gabriel Varden","John Willet"
"Gabriel Varden","Martha Varden"
"Gabriel Varden","Solomon Daisy"
"Joe Willet","Martha Varden"
"John Willet","Martha Varden"
"Martha Varden","Solomon Daisy"
"Barnaby Rudge","Dolly Varden"
"Barnaby Rudge","Gabriel Varden"
"Barnaby Rudge","Joe Willet"
"Barnaby Rudge","John Willet"
"Barnaby Rudge","Martha Varden"
"Barnaby Rudge","Solomon Daisy"
"Dolly Varden","Gabriel Varden"
"Dolly Varden","Joe Willet"
"Dolly Varden","John Willet"
"Dolly Varden","Martha Varden"
"Dolly Varden","Solomon Daisy"
"Barnaby Rudge","Emma Haredale"
"Barnaby Rudge","Mrs Rudge"
"Barnaby Rudge","Simon Tappertit"
"Dolly Varden","Emma Haredale"
"Dolly Varden","Mrs Rudge"
"Dolly Varden","Simon Tappertit"
"Emma Haredale","Gabriel Varden"
"Emma Haredale","Martha Varden"
"Emma Haredale","Mrs Rudge"
"Emma Haredale","Simon Tappertit"
"Gabriel Varden","Mrs Rudge"
"Gabriel Varden","Simon Tappertit"
"Joe Willet","Mrs Rudge"
"Joe Willet","Simon Tappertit"
"John Willet","Mrs Rudge"
"John Willet","Simon Tappertit"
"Martha Varden","Mrs Rudge"
"Martha Varden","Simon Tappertit"
"Mrs Rudge","Simon Tappertit"
"Barnaby Rudge","John Chester"
"Gabriel Varden","John Chester"
"John Chester","John Willet"
"Barnaby Rudge","Edward Chester"
"Barnaby Rudge","Mary Jones"
"Edward Chester","Gabriel Varden"
"Edward Chester","John Willet"
"Edward Chester","Mary Jones"
"Edward Chester","Mrs Rudge"
"Gabriel Varden","Mary Jones"
"John Willet","Mary Jones"
"Mary Jones","Mrs Rudge"
"Barnaby Rudge","Miggs"
"Dolly Varden","Miggs"
"Gabriel Varden","Miggs"
"Martha Varden","Miggs"
"John Willet","Mark Gilbert"
"John Willet","Stagg"
"Mark Gilbert","Stagg"
"Barnaby Rudge","Geoffrey Haredale"
"Barnaby Rudge","Hugh"
"Geoffrey Haredale","Hugh"
"Geoffrey Haredale","John Chester"
"Geoffrey Haredale","Mrs Rudge"
"Hugh","Joe Willet"
"Hugh","John Chester"
"Hugh","John Willet"
"Hugh","Mrs Rudge"
"Joe Willet","John Chester"
"John Chester","Mrs Rudge"
"Barnaby Rudge","Phil Parkes"
"Hugh","Phil Parkes"
"Hugh","Solomon Daisy"
"John Chester","Phil Parkes"
"John Chester","Solomon Daisy"
"Barnaby Rudge","Ned Dennis"
"Emma Haredale","Hugh"
"Emma Haredale","John Chester"
"Emma Haredale","Ned Dennis"
"Geoffrey Haredale","Ned Dennis"
"John Chester","Ned Dennis"
"John Willet","Ned Dennis"
"Dolly Varden","Hugh"
"Dolly Varden","John Chester"
"Dolly Varden","The Black Lion"
"Gabriel Varden","Hugh"
"Gabriel Varden","The Black Lion"
"Hugh","Martha Varden"
"Hugh","Miggs"
"Hugh","The Black Lion"
"Joe Willet","Miggs"
"Joe Willet","The Black Lion"
"John Chester","Martha Varden"
"John Chester","Miggs"
"John Chester","The Black Lion"
"John Willet","Miggs"
"John Willet","The Black Lion"
"Martha Varden","The Black Lion"
"Miggs","The Black Lion"
"Edward Chester","Geoffrey Haredale"
"Edward Chester","Hugh"
"Edward Chester","Joe Willet"
"Edward Chester","Emma Haredale"
"Edward Chester","John Chester"
"Edward Chester","Ned Dennis"
"Miggs","Stagg"
"Dolly Varden","Edward Chester"
"Edward Chester","Martha Varden"
"Edward Chester","Miggs"
"Dolly Varden","Geoffrey Haredale"
"Gabriel Varden","Geoffrey Haredale"
"Dolly Varden","Ned Dennis"
"Dolly Varden","Peak"
"Edward Chester","Peak"
"Gabriel Varden","Ned Dennis"
"Gabriel Varden","Peak"
"Hugh","Peak"
"John Chester","Peak"
"Ned Dennis","Peak"
"Barnaby Rudge","Mr Rudge"
"Dolly Varden","Mr Rudge"
"Gabriel Varden","Mr Rudge"
"John Chester","Mr Rudge"
"John Chester","Simon Tappertit"
"Miggs","Mr Rudge"
"Miggs","Mrs Rudge"
"Miggs","Simon Tappertit"
"Mr Rudge","Mrs Rudge"
"Mr Rudge","Simon Tappertit"
"Emma Haredale","Mary Jones"
"Geoffrey Haredale","Mary Jones"
"Joe Willet","Mary Jones"
"Edward Chester","Mr Rudge"
"Geoffrey Haredale","Martha Varden"
"John Chester","Mary Jones"
"Martha Varden","Mary Jones"
"Martha Varden","Mr Rudge"
"Martha Varden","Ned Dennis"
"Mary Jones","Mr Rudge"
"Mr Rudge","Ned Dennis"
"Emma Haredale","Miggs"
"Geoffrey Haredale","Miggs"
"Miggs","Ned Dennis"
"Mrs Rudge","Ned Dennis"
"Joe Willet","Ned Dennis"
"Dolly Varden","Phil Parkes"
"Dolly Varden","Tom Cobb"
"Gabriel Varden","Phil Parkes"
"Gabriel Varden","Tom Cobb"
"John Chester","Tom Cobb"
"Martha Varden","Tom Cobb"
"Miggs","Tom Cobb"
"The Black Lion","Tom Cobb"
"Gashford","Hugh"
"Gashford","John Grueby"
"Gashford","John Willet"
"Gashford","Lord George Gordon"
"Gashford","Mary Jones"
"Hugh","John Grueby"
"Hugh","Lord George Gordon"
"John Grueby","John Willet"
"John Grueby","Lord George Gordon"
"John Grueby","Mary Jones"
"John Willet","Lord George Gordon"
"Lord George Gordon","Mary Jones"
"Gashford","Martha Varden"
"Gashford","Miggs"
"Gashford","Ned Dennis"
"Gashford","Simon Tappertit"
"Lord George Gordon","Martha Varden"
"Lord George Gordon","Miggs"
"Lord George Gordon","Ned Dennis"
"Lord George Gordon","Simon Tappertit"
"Mary Jones","Miggs"
"Mary Jones","Simon Tappertit"
"Ned Dennis","Simon Tappertit"
"John Grueby","Ned Dennis"
"Gabriel Varden","Gashford"
"Gabriel Varden","Lord George Gordon"
"Gabriel Varden","Mark Gilbert"
"Gashford","Mark Gilbert"
"Hugh","Mark Gilbert"
"Hugh","Simon Tappertit"
"Lord George Gordon","Mark Gilbert"
"Mark Gilbert","Miggs"
"Mark Gilbert","Ned Dennis"
"Mark Gilbert","Simon Tappertit"
"Barnaby Rudge","Lord George Gordon"
"Geoffrey Haredale","Lord George Gordon"
"Hugh","Mr Rudge"
"John Chester","Lord George Gordon"
"Lord George Gordon","Mr Rudge"
"Dolly Varden","Lord George Gordon"
"Edward Chester","Lord George Gordon"
"Edward Chester","Solomon Daisy"
"Emma Haredale","Lord George Gordon"
"Joe Willet","Lord George Gordon"
"Lord George Gordon","Solomon Daisy"
"Miggs","Solomon Daisy"
"Edward Chester","Simon Tappertit"
"Geoffrey Haredale","Simon Tappertit"
"Gashford","Geoffrey Haredale"
"Gashford","John Chester"
"Geoffrey Haredale","John Grueby"
"John Chester","John Grueby"
"Barnaby Rudge","Stagg"
"Barnaby Rudge","Gashford"
"Gashford","Mr Rudge"
"Barnaby Rudge","General Conway"
"Gashford","General Conway"
"General Conway","Hugh"
"General Conway","Lord George Gordon"
"General Conway","Ned Dennis"
"General Conway","Simon Tappertit"
"Gashford","Phil Parkes"
"Gashford","Solomon Daisy"
"Gashford","Tom Cobb"
"Hugh","Tom Cobb"
"Ned Dennis","Phil Parkes"
"Ned Dennis","Solomon Daisy"
"Ned Dennis","Tom Cobb"
"Barnaby Rudge","John Grueby"
"Barnaby Rudge","Tom Green"
"Hugh","Tom Green"
"John Willet","Tom Green"
"Dolly Varden","Gashford"
"Emma Haredale","Gashford"
"Gashford","Joe Willet"
"Geoffrey Haredale","John Fielding"
"Geoffrey Haredale","Philips"
"John Fielding","John Willet"
"John Fielding","Philips"
"John Willet","Philips"
"Mr Rudge","Stagg"
"Akerman","Gabriel Varden"
"Akerman","Hugh"
"Akerman","Ned Dennis"
"John Fielding","John Grueby"
"John Fielding","Lord George Gordon"
"Edward Chester","John Grueby"
"Edward Chester","Lord Algernon Percy"
"Geoffrey Haredale","Lord Algernon Percy"
"Hugh","Lord Algernon Percy"
"Joe Willet","John Grueby"
"Joe Willet","Lord Algernon Percy"
"John Grueby","Lord Algernon Percy"
"John Willet","Lord Algernon Percy"
"Hugh","Stagg"
"Ned Dennis","Stagg"
"Edward Chester","Gashford"
"Edward Chester","The Black Lion"
"Emma Haredale","The Black Lion"
"Gashford","The Black Lion"
"Geoffrey Haredale","The Black Lion"
"Ned Dennis","The Black Lion"
"Simon Tappertit","The Black Lion"
"Edward Chester","Tom Cobb"
"Barnaby Rudge","Herbert"
"Dolly Varden","Herbert"
"Emma Haredale","Herbert"
"Herbert","Joe Willet"
"Herbert","Lord George Gordon"
"Barnaby Rudge","Peak"
"John Willet","Peak"
"Akerman","Barnaby Rudge"
"Akerman","Mr Rudge"
"Barnaby Rudge","The Black Lion"
"Mr Rudge","The Black Lion"
"Barnaby Rudge","Tom Cobb"
"Dolly Varden","John Grueby"
"Edward Chester","Phil Parkes"
"Gabriel Varden","John Grueby"
"John Grueby","Miggs"
"John Grueby","Phil Parkes"
"John Grueby","Simon Tappertit"
"John Grueby","Solomon Daisy"
