"","V1","V2"
"1","2","ArthurBrookeM"
"2","2","CeliaBrookeM"
"3","2","DorotheaBrookeM"
"4","3","CeliaBrookeM"
"5","3","DorotheaBrookeM"
"6","3","ArthurBrookeM"
"7","4","CeliaBrookeM"
"8","4","DorotheaBrookeM"
"9","3","RevCassaubonM"
"10","3","SirJamesChettamM"
"11","5","ArthurBrookeM"
"12","5","CeliaBrookeM"
"13","5","DorotheaBrookeM"
"14","5","RevCassaubonM"
"15","5","SirJamesChettamM"
"16","6","CeliaBrookeM"
"17","6","DorotheaBrookeM"
"18","6","RevCassaubonM"
"19","6","SirJamesChettamM"
"20","6","ArthurBrookeM"
"21","7","CeliaBrookeM"
"22","7","DorotheaBrookeM"
"23","7","RevCassaubonM"
"24","8","DorotheaBrookeM"
"25","8","RevCassaubonM"
"26","7","SirJamesChettamM"
"27","8","ArthurBrookeM"
"28","8","CeliaBrookeM"
"29","9","DorotheaBrookeM"
"30","9","RevCassaubonM"
"31","9","SirJamesChettamM"
"32","10","ArthurBrookeM"
"33","10","DorotheaBrookeM"
"34","10","LovegoodM"
"35","10","RevCassaubonM"
"36","10","SirJamesChettamM"
"37","11","ArthurBrookeM"
"38","10","CeliaBrookeM"
"39","11","DorotheaBrookeM"
"40","11","LovegoodM"
"41","3","MrsCadwalladerM"
"42","11","SirJamesChettamM"
"43","12","ArthurBrookeM"
"44","12","DorotheaBrookeM"
"45","11","RevCassaubonM"
"46","12","SirJamesChettamM"
"47","13","ArthurBrookeM"
"48","13","DorotheaBrookeM"
"49","13","SirJamesChettamM"
"50","12","CeliaBrookeM"
"51","14","DorotheaBrookeM"
"52","13","RevCassaubonM"
"53","14","SirJamesChettamM"
"54","14","ArthurBrookeM"
"55","15","CeliaBrookeM"
"56","15","DorotheaBrookeM"
"57","5","MrLiretM"
"58","12","MrsCadwalladerM"
"59","15","RevCassaubonM"
"60","15","SirJamesChettamM"
"61","16","CeliaBrookeM"
"62","16","DorotheaBrookeM"
"63","16","RevCassaubonM"
"64","16","ArthurBrookeM"
"65","16","MrsCadwalladerM"
"66","17","RevCassaubonM"
"67","18","ArthurBrookeM"
"68","17","CeliaBrookeM"
"69","17","DorotheaBrookeM"
"70","18","MrsCadwalladerM"
"71","18","RevCassaubonM"
"72","16","SirJamesChettamM"
"73","19","ArthurBrookeM"
"74","19","CeliaBrookeM"
"75","19","DorotheaBrookeM"
"76","18","MrCadwalladerM"
"77","19","MrsCadwalladerM"
"78","19","SirJamesChettamM"
"79","20","CeliaBrookeM"
"80","20","DorotheaBrookeM"
"81","20","MrCadwalladerM"
"82","20","MrsCadwalladerM"
"83","19","RevCassaubonM"
"84","20","SirJamesChettamM"
"85","20","ArthurBrookeM"
"86","21","CeliaBrookeM"
"87","21","DorotheaBrookeM"
"88","21","RevCassaubonM"
"89","22","ArthurBrookeM"
"90","22","DorotheaBrookeM"
"91","21","MrsCadwalladerM"
"92","21","SirJamesChettamM"
"93","23","DorotheaBrookeM"
"94","21","MrCadwalladerM"
"95","23","MrsCadwalladerM"
"96","22","RevCassaubonM"
"97","23","SirJamesChettamM"
"98","22","CeliaBrookeM"
"99","24","DorotheaBrookeM"
"100","24","MrCadwalladerM"
"101","24","MrsCadwalladerM"
"102","24","RevCassaubonM"
"103","24","SirJamesChettamM"
"104","23","ArthurBrookeM"
"105","25","CeliaBrookeM"
"106","25","DorotheaBrookeM"
"107","25","RevCassaubonM"
"108","25","SirJamesChettamM"
"109","26","ArthurBrookeM"
"110","26","CeliaBrookeM"
"111","26","DorotheaBrookeM"
"112","26","RevCassaubonM"
"113","27","ArthurBrookeM"
"114","27","CeliaBrookeM"
"115","27","DorotheaBrookeM"
"116","27","RevCassaubonM"
"117","28","ArthurBrookeM"
"118","28","CeliaBrookeM"
"119","28","DorotheaBrookeM"
"120","28","RevCassaubonM"
"121","28","WillLadislawM"
"122","29","ArthurBrookeM"
"123","29","CeliaBrookeM"
"124","29","DorotheaBrookeM"
"125","25","MrsCadwalladerM"
"126","29","RevCassaubonM"
"127","26","SirJamesChettamM"
"128","29","WillLadislawM"
"129","30","ArthurBrookeM"
"130","30","CeliaBrookeM"
"131","30","DorotheaBrookeM"
"132","30","MrsCadwalladerM"
"133","30","RevCassaubonM"
"134","12","TantrippM"
"135","31","ArthurBrookeM"
"136","31","CeliaBrookeM"
"137","31","DorotheaBrookeM"
"138","19","LadyChettamM"
"139","25","MrCadwalladerM"
"140","31","MrsCadwalladerM"
"141","31","RevCassaubonM"
"142","30","SirJamesChettamM"
"143","32","ArthurBrookeM"
"144","32","DorotheaBrookeM"
"145","32","DrHicksM"
"146","32","LadyChettamM"
"147","32","MrBulstrodeM"
"148","32","MrChichelyM"
"149","32","MrStandishM"
"150","32","MrVincyM"
"151","33","DorotheaBrookeM"
"152","33","MrBulstrodeM"
"153","33","MrVincyM"
"154","32","RevCassaubonM"
"155","32","RosamondVincyM"
"156","34","MrsVincyM"
"157","34","MrVincyM"
"158","34","RevCassaubonM"
"159","34","RosamondVincyM"
"160","35","FredVincyM"
"161","34","MrsLemonM"
"162","35","MrsVincyM"
"163","34","PeterFeatherstoneM"
"164","35","RosamondVincyM"
"165","36","FredVincyM"
"166","36","MaryGarthM"
"167","34","MrBulstrodeM"
"168","36","MrsVincyM"
"169","35","MrVincyM"
"170","36","PeterFeatherstoneM"
"171","36","RosamondVincyM"
"172","37","FredVincyM"
"173","37","JohnWauleM"
"174","37","MaryGarthM"
"175","37","MrsWauleM"
"176","37","PeterFeatherstoneM"
"177","37","RosamondVincyM"
"178","37","SolomonFeatherstoneM"
"179","38","FredVincyM"
"180","38","MaryGarthM"
"181","37","MrBulstrodeM"
"182","38","PeterFeatherstoneM"
"183","38","RosamondVincyM"
"184","39","FredVincyM"
"185","39","MaryGarthM"
"186","35","MissMorganM"
"187","38","MrsWauleM"
"188","39","RosamondVincyM"
"189","40","FredVincyM"
"190","40","MaryGarthM"
"191","39","PeterFeatherstoneM"
"192","40","RosamondVincyM"
"193","41","FredVincyM"
"194","41","MaryGarthM"
"195","40","MrsWauleM"
"196","41","RosamondVincyM"
"197","42","FredVincyM"
"198","39","MrBulstrodeM"
"199","37","MrVincyM"
"200","42","RosamondVincyM"
"201","30","WillLadislawM"
"202","43","FredVincyM"
"203","43","MrBulstrodeM"
"204","43","MrVincyM"
"205","43","RosamondVincyM"
"206","44","FredVincyM"
"207","44","MrBulstrodeM"
"208","36","MrPlymdaleM"
"209","37","MrsBulstrodeM"
"210","44","MrVincyM"
"211","45","MrBulstrodeM"
"212","45","MrsBulstrodeM"
"213","45","FredVincyM"
"214","42","MaryGarthM"
"215","46","MrBulstrodeM"
"216","46","MrsBulstrodeM"
"217","33","MrStandishM"
"218","45","MrVincyM"
"219","41","PeterFeatherstoneM"
"220","47","FredVincyM"
"221","38","JohnWauleM"
"222","47","MaryGarthM"
"223","47","MrBulstrodeM"
"224","47","PeterFeatherstoneM"
"225","44","CamdenFarebrotherM"
